CAD,rpm,CAD in rad,S,volume,pressure(bar),temp_var,gamma_var,P1,T1,gamma1,P2,T2,gamma2,P3,T3,Pm,Sp,vel(m/s),h,h(hohen),Area,d_theta,dQ,dQ(hohen),dV,dP,dP(hohen),P_conv,P_conv(hohen),HRR,HRR(hohen),Heat_flux,Heat_flux(hohen),norm_vel,norm_p,norm_p_h,dA
197.6,799.4124659,3.4487676888888887,17.462204584418835,3534.973930978135,1.913916494123538,359.44023230368276,1.3975109731244812,1.9144564465604579,359.5461229163175,1.397504805462023,1.9144551305188864,359.546085614352,1.397504807635475,1.9144551313749478,359.546085627497,1.914480132815589,4.737851214567334,10.80230076921352,83.68761053755371,54.298470025826305,0.21840828506556473,0.09999999999999432,0.005565156579211874,0.003610803149526738,-0.682730036013254,0.0005173529664167815,0.0005171332010382278,1.9149724843413647,1.9149722645759861,266.9313326464575,173.19126297856923,-1.2221666983298116,-0.7929702068150865,1.1072282928790906,0.18134176758799792,0.18134385668621272,-1.7618839638966488e-05
197.7,799.8215309,3.450513016666666,17.458586355014134,3534.2912009421216,1.9144267225967408,359.4666157155857,1.397509436819405,1.9149731002846768,359.5737208940352,1.3975031972766432,1.914971772360385,359.5736827210852,1.3975031995012586,1.9149717732333595,359.5736827346953,1.9149969339975519,4.740275606467334,10.80782838274552,83.73640700998425,54.32631490022967,0.21839066622592576,0.10000000000002274,0.005554588189302022,0.003603693039720919,-0.686582691633248,0.000520507837842321,0.0005202884198544531,1.9154922810712018,1.915492061653214,266.5607537451355,172.93867703535625,-1.2205684352342132,-0.7918776018405966,1.1076815309147985,0.18138114498907232,0.18138323454092367,-1.7718263009947055e-05
197.8,800.2305958,3.4522583444444446,17.45494770788776,3533.6046182504883,1.9149400669192915,359.49315510332724,1.3975078911555567,1.9154929103306446,359.60148190370944,1.3975015792889038,1.915491570424599,359.6014428443344,1.3975015815656042,1.915491571314761,359.60144285842307,1.9155168917017558,4.742699997774666,10.813355994926239,83.78529934061935,54.3542297043154,0.21837294796291581,0.09999999999999432,0.005543961227115841,0.0035965467018912152,-0.6904350475633692,0.000523666691224199,0.0005234476230382048,1.9160152380059854,1.9160150189377994,266.18684375203566,172.68400260462576,-1.2189552150811265,-0.7907756167396295,1.108134722480797,0.1814207596360917,0.18142284964431277,-1.7817678646780966e-05
197.9,800.6396608,3.454003672222222,17.451288644627972,3532.914183202925,1.915456531018672,359.5198505783905,1.3975063361215887,1.9160158806843959,359.6294060596651,1.3974999514868383,1.9160145286964025,359.6293660982333,1.3974999538165565,1.9160145296040103,359.629366112815,1.9160400099151051,4.745124389674666,10.818883608458238,83.83428774115977,54.382214575991824,0.21835513028426903,0.09999999999999432,0.00553327563332099,0.0035893641003838543,-0.6942871010865019,0.0005268295523695308,0.0005266108364017783,1.9165413591563798,1.916541140440412,265.8095955705165,172.42723534915135,-1.2173269994823024,-0.7896642278323129,1.1085878678270964,0.18146061179434383,0.1814627022616708,-1.7917086479690703e-05
198.0,801.0487257,3.455749,17.447609166837417,3532.2198961018385,1.9159761188477542,359.5467022529271,1.3975047717060816,1.9165420153577284,359.6574934769077,1.3974983138584043,1.9165406511863994,359.6574525975953,1.3974983162420855,1.916540652111734,359.6574526126844,1.9165662926502645,4.747548780982,10.824411220638959,83.883372390469,54.410269636895556,0.21833721319778934,0.09999999999999432,0.005522531348655682,0.0035821451998835655,-0.6981388494796192,0.0005299964471524379,0.0005297780858245241,1.9170706485588864,1.9170704301975585,265.4290019687513,172.16837085835587,-1.2156837493767128,-0.7885434110693278,1.109040966760549,0.1815007017307947,0.18150279265996677,-1.8016486438177104e-05
198.1,801.4577907,3.457494327777778,17.443909276133176,3531.521757252359,1.9164988343848657,359.5737102397578,1.3975031978975454,1.9170713183882842,359.68574427112446,1.3974966663914852,1.9170699419310286,359.68570245791403,1.3974966688300865,1.9170699428743638,359.6857024735254,1.9170957439457244,4.749973172882001,10.829938834170962,83.93255350158567,54.43839502595756,0.21831919671135117,0.09999999999999432,0.005511728312827968,0.0035748899640449393,-0.7019902900005945,0.000533167401504409,0.0005329493972431802,1.9176031102758682,1.917602892271607,265.0450557922796,171.90740475475334,-1.2140254260036811,-0.7874131425192041,1.1094940195310565,0.18154102971408934,0.18154312110784893,-1.8115878451629985e-05
198.2,801.8668556,3.459239655555555,17.440188974146864,3530.8197669623582,1.9170246816338465,359.6008746523734,1.3975016146844184,1.9176037938395736,359.7141585586854,1.397495009073889,1.9176024049925968,359.71411579536385,1.3974950115683797,1.9176024059542183,359.7141158115127,1.9176283678658574,4.752397564189334,10.83546644635168,83.98183125471016,54.46659086583594,0.21830108083289954,0.10000000000002274,0.005500866465619592,0.0035675983568612085,-0.7058414198868377,0.0005363424414138687,0.0005361247966514693,1.918138748395632,1.9181385307508698,264.65774975165186,171.64433258756242,-1.2123519899300748,-0.7862733978809251,1.1099470259454518,0.18158159601455703,0.18158368787564957,-1.8215262448717517e-05
198.3,802.2759206,3.4609849833333333,17.436448262524735,3530.1139255424714,1.9175536646241056,359.6281956049354,1.3975000220550668,1.9181394458010526,359.74273645664294,1.3974933418933488,1.9181380444593568,359.7426927268008,1.3974933444447104,1.9181380454395422,359.74269274350263,1.918164168500975,4.754821956089334,10.84099405988368,84.03120586422753,54.4948572964904,0.21828286557045082,0.09999999999999432,0.005489945745775409,0.003560270341293117,-0.7096922363612066,0.0005395215929310071,0.0005393043101049004,1.9186775670324732,1.9186773497496472,264.26707663417614,171.37914993875845,-1.2106634020199079,-0.7851241529695137,1.1103999862535283,0.18162240090421333,0.18162449323538746,-1.8314638357719293e-05
198.4,802.183372,3.462730311111111,17.43268714292776,3529.40423330611,1.9180857874106816,359.65567321227644,1.3974984199977858,1.918678278388189,359.7714780827335,1.3974916648375226,1.9186768644455405,359.77143336976275,1.3974916674467484,1.918676865444577,359.7714333870334,1.9187031499673914,4.754273451386666,10.839743469161599,84.03863996020468,54.50213312869695,0.2182645509320931,0.09999999999999432,0.005479651131545677,0.0035537542684143885,-0.7135427366315525,0.0005427049593191599,0.0005424880592689382,1.9192195704038961,1.919219353503846,263.74110132523055,171.04575493777253,-1.2083551827309156,-0.7836625517397401,1.1102975106367814,0.18166344466260656,0.18166553746661404,-1.8414006106581837e-05
198.5,802.0908233,3.4644756388888887,17.428905617031717,3528.6906905694786,1.9186210540743034,359.6833075899017,1.3974968085007982,1.9192202957425113,359.8003835553773,1.397489977893992,1.919218869091435,359.80033784247075,1.3974899805620884,1.9192188701096247,359.80033786032664,1.9192453164074814,4.753724946091333,10.838492877088239,84.04615932463349,54.50947241516949,0.21824613692598652,0.09999999999999432,0.005469294577166445,0.0035471979240949154,-0.7173929178820799,0.0005458924892941706,0.0005456759743802084,1.919764762598919,1.919764546084005,263.2122594161945,170.7104942007302,-1.2060339904456467,-0.782192512569526,1.110195032544737,0.18170472755927095,0.18170682083886677,-1.8513365622696565e-05
198.6,801.9982747,3.4662209666666666,17.425103686527294,3527.9732976515966,1.9191594687214468,359.71109885398874,1.397495187552255,1.9197655020316708,359.82945299368,1.3974882810502642,1.9197640625634642,359.8294062638289,1.3974882837782494,1.9197640636010886,359.82940628228664,1.9197906719897404,4.753176441388668,10.83724228636616,84.05376404099822,54.51687522199339,0.21822762356036382,0.09999999999999432,0.005458875999112524,0.0035406012460166996,-0.7212427772815317,0.0005490842090843883,0.0005488680816721057,1.920313147810173,1.9203129316827607,262.6805479853839,170.3733654423735,-1.2036998052756782,-0.7807140208134403,1.1100925521985252,0.18174624987130242,0.1817483436292447,-1.8612716833066312e-05
198.7,801.9057261,3.4679662944444445,17.421281353120186,3527.252054874315,1.9197010354843953,359.7390471213886,1.3974935571402354,1.9203139014495052,359.8586865174324,1.3974865742937699,1.9203124490541927,359.85863875342545,1.3974865770826752,1.920312450111563,359.8586387725021,1.9203392209088437,4.752627936686,10.83599169564408,84.061454168158,54.52434160307459,0.21820901084353075,0.10000000000002274,0.005448395313764238,0.003533964171997402,-0.7250923119863728,0.0005522801449836979,0.0005520644074436064,1.9208647302565467,1.9208645145190066,262.1459640097773,170.03436632137905,-1.2013526068259028,-0.7792270615410295,1.1099900694870906,0.18178801187749896,0.18179010611654897,-1.8712059664194314e-05
