CAD,rpm,load,CAD in rad,S,volume,pressure(bar),temp_var,gamma_var,P1,T1,gamma1,P2,T2,gamma2,P3,T3,Pm,Sp,vel(m/s),h,h(hohen),Area,d_theta,time,dt,dQ,dQ(hohen),dV,dP,dP(hohen),P_conv,P_conv(hohen),HRR,dV/d0,dP/d0,dQ/d0,HRR(hohen),Heat_flux,Heat_flux(hohen),dA
-24.0,1500,17.17333221,-0.4188786666666666,0.6216871232077281,104.96976814484631,21.52392860574786,687.5337926932795,1.3661247072530531,20.960127515930985,671.2864842669184,1.3679166001420928,21.035032122929838,673.3629210518967,1.3676873203941418,21.025068720191417,673.0968748707885,21.071966546863333,5.8,13.223999999999998,515.3008558595494,403.1850355805002,0.034677250130386125,0.00872663888888886,-0.15286624203821655,0.0031847133757961776,-0.005179693099606045,-0.004052729047339177,-2.048794128088133,0.5612344069322216,0.5612383544534926,21.58630312712364,21.58630707464491,5341.946480197493,-4.175827287150128,1.0841792576263671,17.06035037804253,4179.68038903198,154.04758047745497,120.53090638145821,-8.034486776817285e-05
-23.5,1500,17.58754158,-0.41015202777777776,0.5966139983874683,102.92097401675818,22.117438396048115,692.7028619942796,1.3655559426395156,21.51070543069129,675.4783746961194,1.3674537993330746,21.592591298238432,677.7168891523912,1.367206776339808,21.581520354725363,677.4251070883436,21.6296321208017,5.8,13.223999999999998,524.3309702413883,411.131004833586,0.03459690526261795,0.008726638888888916,-0.14968152866242038,0.0031847133757961776,-0.005334380902464065,-0.004182719513183597,-2.009434848174095,0.5760655872467854,0.5760696962038783,22.157585941972147,22.15759005092924,5501.479863376035,-4.097588256176266,1.1129032690678926,17.330816502137054,4313.742793526467,159.01653114969213,124.68579951824411,-7.880136659505627e-05
-23.0,1500,18.01375961,-0.40142538888888885,0.572022552094392,100.91153916858408,22.72750935969288,697.912446785942,1.3649835645348372,22.07533839479004,679.6784180964685,1.3669903962165924,22.164722437083164,682.087401536092,1.3667247649345176,22.152442824482034,681.7680504155675,22.20176731095304,5.8,13.223999999999998,533.520037643464,419.2330773743047,0.034518103896022896,0.00872663888888886,-0.1464968152866242,0.0031847133757961776,-0.005493055382435913,-0.004316371175743989,-1.9698402360810405,0.5909873603206103,0.5909916365336445,22.743430184802644,22.743434461015678,5665.1248059398,-4.01886969634819,1.1418449395133408,17.591238899979714,4451.581081366624,164.12039383752256,128.96366193160236,-7.724863670906246e-05
-22.5,1500,18.45550728,-0.39269875,0.5479156643216712,98.94169893250304,23.3542900540313,703.1602326999672,1.3644079608750432,22.654081136157252,683.8842953328161,1.3665267112837756,22.751506091796102,686.4722878811997,1.3662416001342157,22.737909972243102,686.1234633734102,22.788442280034943,5.8,13.223999999999998,542.8661662036187,427.4901508708355,0.034440855259313834,0.00872663888888886,-0.14331210191082802,0.0031847133757961776,-0.005655732402667338,-0.004453712624990658,-1.9300147628514281,0.6059604940131103,0.60596494339746,23.343870466256213,23.343874915640562,5832.897667945925,-3.939680472162081,1.1709342955221373,17.840219356896796,4593.224738100699,169.35983801878828,133.36558292519624,-7.568685344513937e-05
-22.0,1500,18.90858269,-0.3839721111111111,0.524296160345898,97.01168416965162,23.997887340567562,708.4436671958978,1.363829546964387,23.24694938267832,688.0935532360467,1.366063078635322,23.352983576901586,690.8692176342001,1.3657576130382323,23.337956296477962,690.4889481473103,23.389687500677685,5.8,13.223999999999998,552.3668996071666,435.90060510575466,0.034365168405868694,0.008726638888888916,-0.14012738853503184,0.0031847133757961776,-0.00582241670302607,-0.004594762948018596,-1.8899629375434444,0.6209410082915314,0.6209456368443795,23.958897304769494,23.95890193332234,6004.803337738026,-3.8600295257028563,1.2000926484697203,18.076286068896707,4738.693448725075,174.73516401312207,137.89233891593054,-7.411619362917427e-05
-21.5,1500,19.38290024,-0.3752454722222222,0.5011668102618501,95.12172123210817,24.658360911615425,713.759946223867,1.363248766044271,23.853915411117278,692.3036005487805,1.3655998459902006,23.969152266065606,695.275692633796,1.3652731522129262,23.95257230194055,694.8619441940099,24.005489092419083,5.8,13.223999999999998,562.0191687863813,444.46225403338053,0.03429105221223952,0.008726638888888916,-0.13694267515923567,0.0031847133757961776,-0.005993100630780559,-0.0047395305408489624,-1.849689306450557,0.6358798711299528,0.6358846849147787,24.5884521730705,24.588456986855327,6180.833922863566,-3.7799258750868887,1.2292320109251733,18.297895625726767,4887.9958722655065,180.24626029578178,142.54435361189738,-7.253683554706708e-05
-21.0,1500,19.84969521,-0.3665188333333333,0.478530328526805,93.27203192565761,25.335717438105487,719.1060007757532,1.3626660897684357,24.474903330505974,696.5117039920178,1.3651373746581998,24.599960592075394,699.6890397589432,1.3647885839732072,24.581699562415057,699.2397219372378,24.635783872461115,5.8,13.223999999999998,571.8192416858956,453.1722956545454,0.03421851537669245,0.008726638888888916,-0.1337579617834395,0.0031847133757961776,-0.0061677627964802206,-0.00488801184320584,-1.8091984523155986,0.6507227016813771,0.6507277068102292,25.232422264096435,25.232427269225287,6360.967363849469,-3.699378612901114,1.2582545209490164,18.50343599217456,5041.128336920754,185.89255827803,147.32165558399592,-7.094895891433806e-05
-20.5,1500,20.32357407,-0.3577921944444444,0.4563893735144724,91.46283347334202,26.029904344362482,724.4784834238696,1.3620820185715283,25.109784109318927,700.7149844898152,1.364676039474078,25.24530275829019,704.1064036664404,1.3643042926153068,25.22522550453745,703.6193766114625,25.28045412954067,5.8,13.223999999999998,581.7626713026128,462.0272598883041,0.034147566417778115,0.008726638888888805,-0.1305732484076433,0.0031847133757961776,-0.0063463666579356695,-0.005040189998177599,-1.7684949935384964,0.6654094864936442,0.6654146891070555,25.890634991031092,25.890640193644504,6545.165973825919,-3.6183969046311972,1.2870518842447822,18.69123060915564,5198.0734577381445,191.672984649891,152.22383329290173,-6.935274484464599e-05
-20.0,1500,20.79886437,-0.3490655555555556,0.4347465470786247,89.69433847980352,26.740803222574716,729.8737549626691,1.361497081917804,25.758370361245657,704.9104135940771,1.364216228690956,25.905013175945083,708.5247396933394,1.3638206805937192,25.882977927449858,707.9978223208154,25.939322136142135,5.8,13.223999999999998,591.8442422687858,471.02295467992934,0.03407821367293347,0.008726638888888916,-0.12738853503184713,0.0031847133757961776,-0.0065288590367889214,-0.005196033440163899,-1.7275835833871724,0.6798743154920538,0.67987972173646,26.56285224294191,26.562857649186316,6733.37490862781,-3.5369899870769927,1.3155048458248189,18.859543740072922,5358.79868032779,197.58591143454728,157.24998768301054,-6.774837581911136e-05
-19.5,1500,21.28109169,-0.34033891666666666,0.4136043941263807,87.96675489641635,27.468222907793027,735.2878712865411,1.3609118384165309,26.42041091072962,709.0948101571015,1.3637583438304752,26.57886064859594,712.9408070099067,1.3633381686348232,26.554719279807838,712.371786388724,26.612144421083094,5.8,13.223999999999998,602.0579163142311,480.1544106521345,0.03401046529711436,0.00872663888888886,-0.12420382165605096,0.0031847133757961776,-0.006715168573993097,-0.005355494416242386,-1.686468909194602,0.6940451454456211,0.6940507614481554,27.24876442525346,27.248770041255995,6925.520573893381,-3.455167166774345,1.34348270471596,19.00658718671599,5523.254755911938,203.62910396527215,162.3986825131899,-6.613603565467502e-05
-19.0,1500,21.77508545,-0.3316122777777778,0.3929654022013196,86.28028598722175,28.211892243683582,740.7165706554314,1.3603268757906393,27.095585166692487,713.2648373055445,1.3633027994871,27.266542332898194,717.3511621197886,1.3628571957793234,27.240140723384325,716.7378040825789,27.29860583226828,5.8,13.223999999999998,612.3967770179471,489.41582468170367,0.03394432926145968,0.008726638888888916,-0.12101910828025478,0.0031847133757961776,-0.006905204132608573,-0.005518507448083927,-1.6451556915608165,0.7078435996887091,0.7078494315292575,27.947984323073033,27.947990154913583,7121.508977827058,-3.372937818389204,1.3708428871529748,19.130528497155296,5691.374155059021,209.79966706582724,167.66789266096927,-6.451590947297026e-05
-18.5,1500,22.27259445,-0.3228856388888889,0.3728320010763575,84.63513029566093,28.97145257999852,746.1552615196982,1.3597428106853384,27.783497341057377,717.4169997761227,1.362850023083765,27.967677513865034,721.7521528154175,1.362378219345331,27.938856021254956,721.092213807007,27.998313428182325,5.8,13.223999999999998,622.852974340965,498.8005028668898,0.03387981335198671,0.00872663888888886,-0.1178343949044586,0.0031847133757961776,-0.007098853158659976,-0.00568498774380007,-1.603648683547192,0.7211848139168939,0.7211908675973178,28.66004083517185,28.660046888852275,7321.224040711359,-3.290311383121633,1.3974305957412625,19.229500781869376,5863.0694297831,216.09398979413336,173.05495071268714,-6.288818366854271e-05
-18.0,1500,22.78011131,-0.314159,0.35320656235648684,83.03148161211374,29.746450054823065,751.5990110959774,1.359160288303825,28.483670557807333,721.5476416804677,1.3624004545758666,28.681801242741866,726.1399127082408,1.3619017148036603,28.650395298287886,725.4311528687075,28.710790246457808,5.8,13.223999999999998,633.4176695202995,508.3008034414442,0.03381692516831817,0.008726638888888916,-0.11464968152866242,0.0031847133757961776,-0.007295980013405029,-0.00585482957163961,-1.5619526698705215,0.7339773389280506,0.7339836203384993,29.384372637215936,29.384378918626386,7524.525874933465,-3.207297367094384,1.4230785540658601,19.301614243403947,6038.231536296042,222.5076891965008,178.5564922370008,-6.125304587727837e-05
-17.5,1500,23.30321121,-0.3054323611111111,0.33409139909137764,81.46952894224322,30.53632772811649,757.0425349066567,1.3585799818578663,29.195540908361394,725.6529447741536,1.3619545461003773,29.408357896650323,730.5103564649586,1.3614281755567696,29.37419873239245,729.7505539253827,29.435469008604166,5.8,13.223999999999998,644.0809809979918,517.90808028864,0.03375567212244089,0.008726638888888916,-0.11146496815286625,0.0031847133757961776,-0.007496424293211299,-0.006027904610240764,-1.5200724660880383,0.7461231121668506,0.7461296270491222,30.1203218445593,30.120328359441572,7731.249052232956,-3.123905339741043,1.447606868209128,19.344969509332373,6216.728133582044,229.0355536156898,184.168400233072,-5.961068494460958e-05
-17.0,1500,23.83094406,-0.2967057222222222,0.31548876539795145,79.94945647615518,31.34041764781424,762.4801875164216,1.3580025918219683,29.918451519948878,729.7289273128603,1.3615127615666087,30.146694731120707,734.8591758922854,1.3609581126127202,30.109610246621795,734.0461422406839,30.171685831632754,5.8,13.223999999999998,654.8319321581346,527.6126278119268,0.03369606143749628,0.00872663888888886,-0.10828025477707007,0.0031847133757961776,-0.007699999156320791,-0.006204060293191316,-1.4780129177868133,0.7575175108377811,0.7575242647457177,30.867127757459578,30.867134511367514,7941.200878052019,-3.0401449321760765,1.470823028458689,19.35767283900367,6398.401876100933,235.6714861997259,189.88574934698224,-5.796129089361002e-05
-16.5,1500,24.35462761,-0.28797908333333333,0.29740085609287803,78.47144355836836,32.157932945699,767.9059547198593,1.357428844981037,30.651646715324787,733.7714435868907,1.361075576184882,30.89605550944548,739.1818370235982,1.3604920541456065,30.855871284690814,738.313433876289,30.918674029769768,5.8,13.223999999999998,665.6584017473818,537.4036280268997,0.03363810014660267,0.008726638888888916,-0.10509554140127389,0.0031847133757961776,-0.00790648967906076,-0.006383118168914785,-1.4357788997657082,0.7680495000868902,0.7680564983438359,31.623920784777702,31.62392778303465,8154.159696254694,-2.9560258355736266,1.4925220761380373,19.337853245367796,6583.068722297893,242.4084493689289,195.7027505598517,-5.630505489277737e-05
-16.0,1500,24.88831902,-0.2792524444444444,0.2798298063350799,77.03566465860266,32.987960077167884,773.3134474535981,1.3568594932629583,31.39426635442812,737.7761842335303,1.360643475929105,31.65557430626276,743.4735783707305,1.3600305449341308,31.61211476556388,742.5477349607319,31.67555810251944,5.8,13.223999999999998,676.5470779583835,547.2691008497743,0.033581795091709894,0.00872663888888886,-0.10191082802547771,0.0031847133757961776,-0.008115651267490738,-0.006564872300347433,-1.3933753152149535,0.7776018902908094,0.7776091379442059,32.38971665585469,32.389723903508084,8369.873251019411,-2.8715577995314163,1.5124869617461343,19.28368154185074,6770.51628415094,249.2384111141702,201.6126971670532,-5.464216922411447e-05
-15.5,1500,25.40862846,-0.27052580555555555,0.26277769127828066,75.6422893433877,33.829451336668306,778.6958977243845,1.356295312349322,32.14534046123934,741.7386774349195,1.3602169569289702,32.42426959668497,747.7294105127992,1.3595741456703696,32.37735932628507,746.7441421822875,32.44134801881178,5.8,13.223999999999998,687.4834172588617,557.1958586685108,0.03352715292248578,0.008726638888888916,-0.09872611464968153,0.0031847133757961776,-0.00832720815400172,-0.006749087732443928,-1.3508070948949893,0.7860517177353684,0.7860592195086129,33.163411044020435,33.16341854579368,8588.057136343537,-2.786750630429907,1.530489121442372,19.19339128224692,6960.502246670717,256.1522941181132,207.60791298811694,-5.297282725078012e-05
-15.0,1500,25.92259216,-0.26179916666666664,0.24624652573359995,74.29148224849271,34.681217798571474,784.0461568600533,1.355737100059606,32.90378425185468,745.654291116824,1.3597965247872628,33.20103875632423,751.9441172008709,1.3591234321313335,33.150503975851116,750.8975446596068,33.214933920530264,5.8,13.223999999999998,698.4516091484772,567.1694663909618,0.033474180095235,0.00872663888888886,-0.09554140127388536,0.0031847133757961915,-0.008540852011910953,-0.006935499059162372,-1.3080791963103309,0.79327076284219,0.7932785230839394,33.94377473869331,33.94378249893506,8808.393367241295,-2.7016141897899786,1.5462892991320984,19.06530151482599,7152.752889997154,263.1399288102401,213.67970386869422,-5.1297223384712265e-05
-14.5,1500,26.44163513,-0.2530725277777778,0.23023826384225998,72.98340305218238,35.5419228511264,789.3566964026442,1.3551856745065207,33.66839369231632,749.5182362706595,1.3593826938175417,33.984653111314636,756.1122581618845,1.35867899420665,33.93032329628359,755.002627348485,33.995081381978515,5.8,13.223999999999998,709.4345481176975,577.1742082662911,0.03342288287185029,0.008726638888888916,-0.09235668789808917,0.0031847133757961776,-0.008756240724540282,-0.0071238091251472815,-1.2651966028825257,0.7991262195354375,0.799134242166607,34.72944951581903,34.7294575384502,9030.529110262774,-2.6161583926206617,1.5596386408649465,18.897841217565258,7346.9617504120915,270.19001158241036,219.81831365599865,-4.961555305421639e-05
-14.0,1500,26.9660511,-0.24434588888888886,0.2147547987584133,71.71820644929986,36.41007650831725,794.6196119710802,1.3546418720228364,34.43784172658189,753.3255715268836,1.3589759861973265,34.77375369044963,760.2281737871759,1.3582414347766485,34.7154633396945,759.0538761457677,34.780427374359874,5.8,13.223999999999998,720.4138141636366,587.193062867392,0.03337326731879607,0.00872663888888886,-0.08917197452229299,0.0031847133757961776,-0.008972997348485907,-0.007313687900717627,-1.2221643231213193,0.803481528231666,0.8034898166904373,35.518944867926166,35.51895315638494,9254.07561428908,-2.5303932057650513,1.5702800868218247,18.689575217873028,7542.788460087149,277.29006950054054,226.01288594356464,-4.792801267143598e-05
-13.5,1500,27.47117806,-0.23561925,0.19979796234211378,70.49604212617854,37.284030700230744,799.82663042379,1.3541065448628542,35.21067532567773,757.0712091119851,1.3585769310318654,35.56684784325173,764.2859918895292,1.3578113684362454,35.504438381492776,763.0455848512927,35.5694770955515,5.8,13.223999999999998,731.3696632823934,597.2076876980019,0.033325339306124635,0.008726638888888916,-0.08598726114649681,0.0031847133757961776,-0.009190709313658422,-0.00750477157184894,-1.1789873897925816,0.806197383206399,0.8062059403916296,36.31063576469917,36.3106443218844,9478.60738551281,-2.4443286462426386,1.5779500835965479,18.43923133683444,7739.857808558881,284.4264329446994,232.25143298500262,-4.6234799599705056e-05
-13.0,1500,27.98284721,-0.2268926111111111,0.1853695248624696,69.31705473638596,38.16197575612505,804.9691206483528,1.3535805586847043,35.98531351796919,760.7499223232006,1.3581860633236174,36.36230689754219,768.279636707362,1.3573894200613825,36.295628699344874,766.9718641455692,36.360601834737146,5.8,13.223999999999998,742.28102940091,607.1984149435552,0.03327910450652493,0.00872663888888886,-0.08280254777070063,0.0031847133757961776,-0.009408927905009485,-0.007696661889434165,-1.1356708590826372,0.8071329226626517,0.80714175087615,37.10276162200753,37.10277045022102,9703.661652930787,-2.357974779585163,1.5823806357041974,18.145728421611125,7937.759071606026,291.5842176891575,238.5208132643622,-4.4536112120872884e-05
-12.5,1500,28.48963356,-0.21816597222222223,0.17147119471102457,68.18138387730332,39.04193830487256,810.0381082946138,1.3530647898227708,36.760046566941284,764.356354654227,1.3578039228428054,37.15836503716904,772.2028403249672,1.3569762232163134,37.087279554368514,770.8266527339507,37.152038048122094,5.8,13.223999999999998,753.1255392280653,617.1442599134547,0.03323456839440406,0.008726638888888916,-0.07961783439490445,0.0031847133757961776,-0.0096271680725061,-0.007888925824051795,-1.0922198097636056,0.806147106634801,0.8061562075230143,37.89342666100332,37.89343576189153,9928.738172364845,-2.2713417181652744,1.5833017100472802,17.80820485789468,8136.045655202536,298.7473179894407,244.8067192764405,-4.283214940250385e-05
-12.0,1500,28.98772621,-0.2094393333333333,0.15810461812535337,67.08916406753971,39.92178082383857,815.0242947486814,1.3525601223627022,37.53303646620626,767.8850307009562,1.3574310528947817,37.95311958420176,776.0491566630681,1.3565724184017698,37.87750155456551,774.6037307969149,37.9418878252428,5.8,13.223999999999998,763.8795414891088,627.0229437184478,0.03319173624500155,0.008726638888888888,-0.07643312101910828,0.0031847133757961776,-0.009844908616645704,-0.008081095573543796,-1.0486393423581717,0.8031002838498512,0.8031096583455859,38.68060183841536,38.680611212911096,10153.299417789109,-2.184439619527211,1.580444000393996,17.426047077039016,8334.23510333363,305.89841226875035,251.0936771073164,-4.112311146502873e-05
